"code","name","city","state","country","x","y"
"BEU","Bedourie","Bedourie","QL","AU","139.47","-24.3597"
"BTX","Betoota","Betoota","QL","AU","140.733","-25.7"
"ZBL","Biloela","Biloela","QL","AU","150.511","-24.4013"
"BVI","Birdsville","Birdsville","QL","AU","139.352","-25.8984"
"BZP","Bizant","Bizant","QL","AU","144.633","-15.2167"
"BKQ","Blackall","Blackall","QL","AU","145.466","-24.4246"
"BLT","Blackwater","Blackwater","QL","AU","148.88","-23.5857"
"BFC","Bloomfield","Bloomfield","QL","AU","149.088","-33.3197"
"GIC","Boigu Island","Boigu Island","QL","AU","142.202","-9.27143"
"BLS","Bollon","Bollon","QL","AU","147.478","-28.0315"
"BCK","Bolwarra","Bolwarra","QL","AU","144.167","-17.4"
"BQL","Boulia","Boulia","QL","AU","139.907","-22.9097"
"ZBO","Bowen","Bowen","QL","AU","148.246","-20.0121"
"BMP","Brampton Island","Brampton Island","QL","AU","149.271","-20.8053"
"BHT","Brighton Downs","Brighton Downs","QL","AU","141.633","-23.5"
"BNE","Brisbane","Brisbane","QL","AU","153.028","-27.4676"
"BIP","Bulimba","Bulimba","QL","AU","153.06","-27.4515"
"BDB","Bundaberg","Bundaberg","QL","AU","152.349","-24.8661"
"BUC","Burketown","Burketown","QL","AU","0","0"
"CNS","Cairns","Cairns","QL","AU","0","0"
"CUD","Caloundra","Caloundra","QL","AU","153.13","-26.8046"
"CML","Camooweal","Camooweal","QL","AU","138.119","-19.9218"
"CBY","Canobie","Canobie","QL","AU","140.917","-19.6333"
"CQP","Cape Flattery","Cape Flattery","QL","AU","145.35","-14.9667"
"CFP","Carpentaria Downs","Carpentaria Downs","QL","AU","144.35","-18.7833"
"CTL","Charleville","Charleville","QL","AU","146.238","-26.4016"
"CXT","Charters Towers","Charters Towers","QL","AU","146.273","-20.0431"
"CRH","Cherribah","Cherribah","QL","AU","151.95","-27.65"
"LLG","Chillagoe","Chillagoe","QL","AU","144.523","-17.1538"
"CCL","Chinchilla","Chinchilla","QL","AU","150.625","-26.7396"
"CMQ","Clermont","Clermont","QL","AU","147.64","-22.8258"
"CNJ","Cloncurry","Cloncurry","QL","AU","140.505","-20.7042"
"CZY","Cluny","Cluny","QL","AU","139.5","-24.5"
"CNC","Coconut Island","Coconut Island","QL","AU","143.069","-10.0505"
"CUQ","Coen","Coen","QL","AU","143.199","-13.936"
"KCE","Collinsville","Collinsville","QL","AU","147.845","-20.5534"
"CTN","Cooktown","Cooktown","QL","AU","145.249","-15.4675"
"CDQ","Croydon","Croydon","QL","AU","142.25","-18.3"
"CMA","Cunnamulla","Cunnamulla","QL","AU","145.683","-28.0689"
"DBY","Dalby","Dalby","QL","AU","151.263","-27.1835"
"NLF","Darnley Island","Darnley Island","QL","AU","0","0"
"DAJ","Dauan Island","Dauan Island","QL","AU","0","0"
"DVP","Davenport Downs","Davenport Downs","QL","AU","141.083","-24.1667"
"DDI","Daydream Is","Daydream Is","QL","AU","148.814","-20.2552"
"DDN","Delta Downs","Delta Downs","QL","AU","141.3","-16.9167"
"DYM","Diamantina Lakes","Diamantina Lakes","QL","AU","141.139","-23.7638"
"DRN","Dirranbandi","Dirranbandi","QL","AU","148.228","-28.5858"
"DXD","Dixie","Dixie","QL","AU","143.667","-15.1667"
"DMD","Doomadgee","Doomadgee","QL","AU","138.495","-17.7802"
"DRD","Dorunda Station","Dorunda Station","QL","AU","142.367","-16.5167"
"DFP","Drumduff","Drumduff","QL","AU","143.033","-16"
"DNB","Dunbar","Dunbar","QL","AU","142.417","-16.0833"
"DKI","Dunk Island","Dunk Island","QL","AU","146.143","-17.9374"
"DHD","Durham Downs","Durham Downs","QL","AU","141.905","-27.0764"
"DRR","Durrie","Durrie","QL","AU","140.25","-25.6"
"DYA","Dysart","Dysart","QL","AU","148.349","-22.5882"
"EDR","Edward River","Edward River","QL","AU","142.184","-14.6815"
"EIH","Einasleigh","Einasleigh","QL","AU","144.094","-18.5145"
"EMD","Emerald","Emerald","QL","AU","148.178","-23.5704"
"GBP","Gamboola","Gamboola","QL","AU","143.665","-16.5433"
"GAH","Gayndah","Gayndah","QL","AU","151.61","-25.6254"
"GTT","Georgetown","Georgetown","QL","AU","151.729","-32.9078"
"GLT","Gladstone","Gladstone","QL","AU","0","0"
"GLG","Glengyle","Glengyle","QL","AU","139.583","-24.7667"
"GLM","Glenormiston","Glenormiston","QL","AU","138.317","-22.2833"
"OOL","Gold Coast","Gold Coast","QL","AU","153.368","-27.9907"
"GOO","Goondiwindi","Goondiwindi","QL","AU","150.308","-28.547"
"GKL","Great Keppel Island","Great Keppel Island","QL","AU","150.956","-23.1757"
"GVP","Greenvale","Greenvale","QL","AU","146.533","-35.0333"
"GGD","Gregory Downs","Gregory Downs","QL","AU","139.252","-18.6461"
"GYP","Gympie","Gympie","QL","AU","152.66","-26.1894"
"HTI","Hamilton Island","Hamilton Island","QL","AU","148.953","-20.3476"
"HIS","Hayman Island","Hayman Island","QL","AU","148.887","-20.0532"
"HIP","Headingly","Headingly","QL","AU","0","0"
"HAT","Heathlands","Heathlands","QL","AU","140.583","-19.7208"
"HLV","Helenvale","Helenvale","QL","AU","145.223","-15.7073"
"HVB","Hervey Bay","Hervey Bay","QL","AU","152.885","-25.3217"
"HIG","Highbury","Highbury","QL","AU","138.697","-34.8543"
"HNK","Hinchinbrook Island","Hinchinbrook Island","QL","AU","146.226","-18.3363"
"HIH","Hook Island","Hook Island","QL","AU","148.926","-20.1135"
"HPE","Hope Vale","Hope Vale","QL","AU","144.917","-14.6667"
"HID","Horn Island","Horn Island","QL","AU","142.285","-10.5938"
"HGD","Hughenden","Hughenden","QL","AU","730","-20.843"
"IFF","Iffley","Iffley","QL","AU","141.25","-18.9167"
"IGH","Ingham","Ingham","QL","AU","146.155","-18.6505"
"INJ","Injune","Injune","QL","AU","148.566","-25.8431"
"IKP","Inkerman","Inkerman","QL","AU","0","0"
"IFL","Innisfail","Innisfail","QL","AU","146.031","-17.524"
"ISI","Isisford","Isisford","QL","AU","144.441","-24.2605"
"JCK","Julia Creek","Julia Creek","QL","AU","141.746","-20.6572"
"JUN","Jundah","Jundah","QL","AU","143.058","-24.8308"
"KPP","Kalpowar","Kalpowar","QL","AU","151.307","-24.6928"
"KDS","Kamaran Downs","Kamaran Downs","QL","AU","139.167","-24.3333"
"KML","Kamileroi","Kamileroi","QL","AU","140.083","-19.5"
"KRB","Karumba","Karumba","QL","AU","140.84","-17.4838"
"KGY","Kingaroy","Kingaroy","QL","AU","151.836","-26.5406"
"KOH","Koolatah","Koolatah","QL","AU","142.417","-15.9667"
"KKP","Koolburra","Koolburra","QL","AU","0","0"
"KWM","Kowanyama","Kowanyama","QL","AU","0","0"
"KUG","Kubin Island","Kubin Island","QL","AU","0","0"
"LYT","Lady Elliot Island","Lady Elliot Island","QL","AU","152.714","-24.1129"
"LFP","Lakefield","Lakefield","QL","AU","144.205","-14.9358"
"LKD","Lakeland Downs","Lakeland Downs","QL","AU","138.67","-34.6641"
"LUU","Laura","Laura","QL","AU","144.167","-15.6667"
"LUT","Laura Station","Laura Station","QL","AU","144.817","-15.4333"
"LWH","Lawn Hill","Lawn Hill","QL","AU","138.588","-18.585"
"LLP","Linda Downs","Linda Downs","QL","AU","138.7","-23.0167"
"LDC","Lindeman Island","Lindeman Island","QL","AU","149.041","-20.4448"
"LZR","Lizard Island","Lizard Island","QL","AU","145.464","-14.668"
"IRG","Lockhart River","Lockhart River","QL","AU","143.307","-12.7879"
"HAP","Long Island","Long Island","QL","AU","0","0"
"LRE","Longreach","Longreach","QL","AU","0","0"
"LOA","Lorraine","Lorraine","QL","AU","0","0"
"LTV","Lotusvale","Lotusvale","QL","AU","0","0"
"LTP","Lyndhurst","Lyndhurst","QL","AU","144.383","-19.2"
"UBB","Mabuiag Island","Mabuiag Island","QL","AU","142.183","-9.95"
"MKY","Mackay","Mackay","QL","AU","149.187","-21.1434"
"MRG","Mareeba","Mareeba","QL","AU","145.422","-16.9922"
"MXD","Marion Downs","Marion Downs","QL","AU","139.667","-23.5"
"MBH","Maryborough","Maryborough","QL","AU","152.704","-25.5377"
"MLV","Merluna","Merluna","QL","AU","142.45","-13.0667"
"MMM","Middlemount","Middlemount","QL","AU","148.699","-22.8105"
"MRL","Miners Lake","Miners Lake","QL","AU","145.583","-20.0667"
"MWY","Miranda Downs","Miranda Downs","QL","AU","141.867","-17.3667"
"MTQ","Mitchell","Mitchell","QL","AU","0","0"
"MXQ","Mitchell River","Mitchell River","QL","AU","0","0"
"ONR","Monkira","Monkira","QL","AU","0","0"
"MNQ","Monto","Monto","QL","AU","151.122","-24.8631"
"OOR","Mooraberree","Mooraberree","QL","AU","140.978","-25.2427"
"MOV","Moranbah","Moranbah","QL","AU","148.046","-22.0022"
"MET","Moreton","Moreton","QL","AU","142.767","-12.75"
"OXY","Morney","Morney","QL","AU","141.467","-25.3667"
"ONG","Mornington","Mornington","QL","AU","145.038","-38.2191"
"MFL","Mount Full Stop","Mount Full Stop","QL","AU","144.9","-19.6667"
"ISA","Mount Isa","Mount Isa","QL","AU","139.494","-20.7266"
"MYI","Murray Island","Murray Island","QL","AU","144.051","-9.91682"
"MVU","Musgrave","Musgrave","QL","AU","128.517","-20.2667"
"UTB","Muttaburra","Muttaburra","QL","AU","0","0"
"NBR","Nambour","Nambour","QL","AU","0","0"
"NMR","Nappa Merry","Nappa Merry","QL","AU","0","0"
"NMP","New Moon","New Moon","QL","AU","143.967","-20.1667"
"NSA","Noosa","Noosa","QL","AU","153.088","-26.4517"
"NSV","Noosaville","Noosaville","QL","AU","153.065","-26.402"
"NTN","Normanton","Normanton","QL","AU","141.079","-17.67"
"OKY","Oakey","Oakey","QL","AU","151.721","-27.4333"
"OBA","Oban","Oban","QL","AU","151.865","-30.1045"
"OKB","Fraser Island","Orchid Beach","QL","AU","153.31","-24.9561"
"OXO","Orientos","Orientos","QL","AU","141.533","-28.1333"
"ORS","Waterport","Orpheus Island Resort","QL","AU","0","0"
"PMK","Palm Island","Palm Island","QL","AU","146.618","-18.7364"
"PBY","Hamilton/Proserpine","Peppers Palm Bay","QL","AU","0","0"
"PTI","Port Douglas","Port Douglas","QL","AU","0","0"
"PPP","Whitsunday Coast","Proserpine","QL","AU","0","0"
"ULP","Quilpie","Quilpie","QL","AU","0","0"
"RCM","Richmond","Richmond","QL","AU","143.115","-20.7021"
"ROH","Robinhood","Robinhood","QL","AU","143.711","-18.8516"
"ROK","Rockhampton","Rockhampton","QL","AU","150.512","-23.3789"
"RKY","Rokeby","Rokeby","QL","AU","147.431","-42.8941"
"RMA","Roma","Roma","QL","AU","148.791","-26.5739"
"RSB","Roseberth","Roseberth","QL","AU","139.617","-25.7833"
"RLP","Rosella Plains","Rosella Plains","QL","AU","144.467","-18.4333"
"RTP","Rutland Plains","Rutland Plains","QL","AU","141.833","-15.6"
"SBR","Saibai Island","Saibai Island","QL","AU","142.692","-9.40513"
"SRM","Sandringham","Sandringham","QL","AU","145.004","-37.9517"
"SSP","Silver Plains","Silver Plains","QL","AU","0","0"
"ZGL","South Galway","South Galway","QL","AU","0","0"
"SOI","South Molle Island","South Molle Island","QL","AU","148.838","-20.2691"
"SHQ","Southport","Southport","QL","AU","153.411","-27.9841"
"SCG","Spring Creek","Spring Creek","QL","AU","148.122","-33.6853"
"KSV","Springvale","Springvale","QL","AU","145.153","-37.9509"
"SGO","St George","St George","QL","AU","148.58","-28.0338"
"SVM","St Paul's Mission","St Paul's Mission","QL","AU","142.3","-10.2"
"SNH","Stanthorpe","Stanthorpe","QL","AU","151.934","-28.6558"
"SQP","Starcke","Starcke","QL","AU","145.122","-15.0507"
"STF","Stephen Island","Stephen Island","QL","AU","143.545","-9.50737"
"SRR","Dunwich","Stradbroke Island","QL","AU","153.463","-27.5323"
"STH","Strathmore","Strathmore","QL","AU","0","0"
"SYU","Warraber Island","Sue Island","QL","AU","0","0"
"MCY","Maroochydore","Sunshine Coast","QL","AU","153.05","-26.6754"
"SFP","Surfers Paradise","Surfers Paradise","QL","AU","153.431","-28.0023"
"TXR","Tanbar","Tanbar","QL","AU","141.169","-26.3236"
"TAN","Tangalooma","Tangalooma","QL","AU","153.376","-27.1767"
"XTR","Tara","Tara","QL","AU","150.467","-27.2833"
"XTO","Taroom","Taroom","QL","AU","149.798","-25.6404"
"TWN","Tewantin","Tewantin","QL","AU","153.028","-26.3879"
"THG","Thangool","Thangool","QL","AU","150.576","-24.4868"
"XTG","Thargomindah","Thargomindah","QL","AU","143.82","-27.9957"
"TDR","Theodore","Theodore","QL","AU","150.076","-24.9463"
"TIS","Thursday Island","Thursday Island","QL","AU","0","0"
"TYG","Thylungra","Thylungra","QL","AU","0","0"
"TWB","Toowoomba","Toowoomba","QL","AU","0","0"
"TWP","Torwood","Torwood","QL","AU","0","0"
"TSV","Townsville","Townsville","QL","AU","146.818","-19.2581"
"UDA","Undarra","Undarra","QL","AU","144.6","-18.1833"
"VNR","Vanrook","Vanrook","QL","AU","141.917","-16.8667"
"WAZ","Warwick","Warwick","QL","AU","152.035","-28.2165"
"WAN","Waverney","Waverney","QL","AU","141.933","-25.3667"
"WEI","Weipa","Weipa","QL","AU","141.923","-12.6773"
"WNR","Windorah","Windorah","QL","AU","142.655","-25.4213"
"WIN","Winton","Winton","QL","AU","143.038","-22.3913"
"WDI","Wondai","Wondai","QL","AU","151.875","-26.3173"
"WON","Wondoola","Wondoola","QL","AU","140.917","-18.6667"
"WPK","Wrotham Park","Wrotham Park","QL","AU","144","-16.6333"
"XMY","Yam Island","Yam Island","QL","AU","142.775","-9.90298"
"OKR","Yorke Island","Yorke Island","QL","AU","143.434","-9.745"
"ADL","Adelaide","Adelaide","SA","AU","138.6","-34.9258"
"AWN","Alton Downs","Alton Downs","SA","AU","150.388","-23.3072"
"RCN","American River","American River","SA","AU","137.78","-35.773"
"ADO","Andamooka","Andamooka","SA","AU","137.164","-30.4494"
"LCN","Balcanoona","Balcanoona","SA","AU","139.317","-30.5333"
"CED","Ceduna","Ceduna","SA","AU","133.675","-32.1261"
"CVC","Cleve","Cleve","SA","AU","136.494","-33.7018"
"CFH","Clifton Hills","Clifton Hills","SA","AU","139.45","-26.5167"
"CPD","Coober Pedy","Coober Pedy","SA","AU","134.755","-29.0123"
"CRJ","Coorabie","Coorabie","SA","AU","132.297","-31.9015"
"ODL","Cordillo Downs","Cordillo Downs","SA","AU","140.623","-26.7069"
"CWR","Cowarie","Cowarie","SA","AU","138.333","-27.7167"
"CCW","Cowell","Cowell","SA","AU","136.927","-33.6848"
"DLK","Dulkaninna","Dulkaninna","SA","AU","139.467","-29.0167"
"ERB","Ernabella","Ernabella","SA","AU","131.134","-26.2527"
"ETD","Etadunna","Etadunna","SA","AU","138.633","-28.7167"
"HWK","Wilpena Pound","Hawker","SA","AU","149.035","-35.2474"
"IDK","Indulkana","Indulkana","SA","AU","133.315","-26.9691"
"INM","Innamincka","Innamincka","SA","AU","140.736","-27.746"
"KGC","Kingscote","Kingscote","SA","AU","137.638","-35.6568"
"KQB","Koonibba","Koonibba","SA","AU","133.428","-31.904"
"LGH","Leigh Creek","Leigh Creek","SA","AU","138.406","-30.5945"
"LOC","Lock","Lock","SA","AU","-105.128","38.3936"
"MHC","Macmahon Camp 4","Macmahon Camp 4","SA","AU","0","0"
"MRP","Marla","Marla","SA","AU","133.624","-27.3066"
"RRE","Marree","Marree","SA","AU","138.068","-29.6489"
"RTY","Merty","Merty","SA","AU","116.026","-32.0814"
"MLR","Millicent","Millicent","SA","AU","140.354","-37.5952"
"XML","Minlaton","Minlaton","SA","AU","137.596","-34.7712"
"MIN","Minnipa","Minnipa","SA","AU","135.155","-32.856"
"MWT","Moolawatana","Moolawatana","SA","AU","139.726","-29.9102"
"MOO","Moomba","Moomba","SA","AU","140.201","-28.0979"
"MGB","Mount Gambier","Mount Gambier","SA","AU","140.78","-37.8294"
"GSN","Mount Gunson","Mount Gunson","SA","AU","138.2","-31.8667"
"MVK","Mulka","Mulka","SA","AU","138.65","-28.35"
"MNE","Mungeranie","Mungeranie","SA","AU","138.663","-28.0187"
"NAC","Naracoorte","Naracoorte","SA","AU","140.741","-36.9562"
"NUR","Nullarbor","Nullarbor","SA","AU","129.899","-31.4562"
"OLP","Olympic Dam","Olympic Dam","SA","AU","136.88","-30.4626"
"ODD","Oodnadatta","Oodnadatta","SA","AU","135.447","-27.5465"
"PDE","Pandie Pandie","Pandie Pandie","SA","AU","139.383","-26.1333"
"PDN","Parndana","Parndana","SA","AU","137.261","-35.7898"
"PEA","Penneshaw","Penneshaw","SA","AU","137.937","-35.7181"
"PEY","Penong","Penong","SA","AU","133.016","-31.9286"
"PUG","Port Augusta","Port Augusta","SA","AU","137.762","-32.4916"
"PLO","Port Lincoln","Port Lincoln","SA","AU","135.858","-34.7202"
"PPI","Port Pirie","Port Pirie","SA","AU","138.01","-33.177"
"RMK","Renmark","Renmark","SA","AU","140.749","-34.1701"
"KBY","Streaky Bay","Streaky Bay","SA","AU","134.211","-32.7972"
"TAQ","Tarcoola","Tarcoola","SA","AU","134.566","-30.7086"
"WYA","Whyalla","Whyalla","SA","AU","137.586","-33.0348"
"UMR","Woomera","Woomera","SA","AU","136.825","-31.1992"
"WUD","Wudinna","Wudinna","SA","AU","135.46","-33.047"
"KYI","Yalata Mission","Yalata Mission","SA","AU","131.867","-31.4833"
"KYB","Yangoonabie","Yangoonabie","SA","AU","130.067","-31.4667"
"ORR","Yorketown","Yorketown","SA","AU","137.605","-35.0191"
"BWT","Burnie Wynyard","Burnie","TS","AU","145.906","-41.0529"
"CBI","Cape Barren Island","Cape Barren Island","TS","AU","148.097","-40.4233"
"DPO","Devonport","Devonport","TS","AU","146.351","-41.1755"
"FLS","Flinders Island","Flinders Island","TS","AU","150.928","-34.4583"
"GEE","George Town","George Town","TS","AU","146.824","-41.1068"
"HBA","Hobart","Hobart","TS","AU","147.33","-42.8827"
"KNS","King Island","King Island","TS","AU","143.937","-39.8753"
"LTB","Latrobe","Latrobe","TS","AU","146.411","-41.2355"
"LST","Launceston","Launceston","TS","AU","147.139","-41.4403"
"UEE","Queenstown","Queenstown","TS","AU","145.556","-42.08"
"SIO","Smithton","Smithton","TS","AU","145.123","-40.8415"
"HLS","St Helens","St Helens","TS","AU","148.249","-41.3205"
"SRN","Strahan","Strahan","TS","AU","145.325","-42.155"
"ARY","Ararat","Ararat","VI","AU","142.928","-37.2843"
"AVV","Avalon","Avalon","VI","AU","0","0"
"BSJ","Bairnsdale","Bairnsdale","VI","AU","147.629","-37.8251"
"BLN","Benalla","Benalla","VI","AU","145.983","-36.5518"
"BXG","Bendigo","Bendigo","VI","AU","144.284","-36.7555"
"BRJ","Bright","Bright","VI","AU","146.96","-36.7272"
"XCO","Colac","Colac","VI","AU","143.582","-38.3393"
"CYG","Corryong","Corryong","VI","AU","147.905","-36.1968"
"ECH","Echuca","Echuca","VI","AU","144.748","-36.1287"
"FLC","Falls Creek","Falls Creek","VI","AU","150.6","-34.9833"
"GEX","Geelong","Geelong","VI","AU","144.361","-38.1473"
"HLT","Hamilton","Hamilton","VI","AU","142.065","-37.6489"
"HTU","Hopetoun","Hopetoun","VI","AU","142.365","-35.7272"
"HSM","Horsham","Horsham","VI","AU","142.205","-36.7117"
"KRA","Kerang","Kerang","VI","AU","143.919","-35.7351"
"XMC","Mallacoota","Mallacoota","VI","AU","149.754","-37.5587"
"MEB","Essendon","Melbourne","VI","AU","144.963","-37.8143"
"MEL","Tullamarine","Melbourne","VI","AU","144.963","-37.8143"
"MQL","Mildura","Mildura","VI","AU","142.166","-34.1845"
"MBW","Moorabbin","Moorabbin","VI","AU","145.038","-37.9335"
"MBF","Mount Buffalo","Mount Buffalo","VI","AU","146.778","-36.6982"
"MHU","Mount Hotham","Mount Hotham","VI","AU","147.147","-36.9854"
"RBS","Orbost","Orbost","VI","AU","148.455","-37.7073"
"OYN","Ouyen","Ouyen","VI","AU","142.319","-35.0722"
"PTJ","Portland","Portland","VI","AU","141.588","-38.351"
"RBC","Robinvale","Robinvale","VI","AU","142.772","-34.5901"
"SXE","Sale","Sale","VI","AU","147.068","-38.1093"
"SHT","Shepparton","Shepparton","VI","AU","145.399","-36.3812"
"SWC","Stawell","Stawell","VI","AU","142.779","-37.0557"
"SWH","Swan Hill","Swan Hill","VI","AU","143.56","-35.3362"
"TGN","La Trobe Regional","Traralgon","VI","AU","146.538","-38.1933"
"WGT","Wangaratta","Wangaratta","VI","AU","146.325","-36.3537"
"WKB","Warracknabeal","Warracknabeal","VI","AU","142.403","-36.2532"
"WMB","Warrnambool","Warrnambool","VI","AU","142.483","-38.3833"
"WHL","Welshpool","Welshpool","VI","AU","115.945","-31.9882"
"ALH","Albany","Albany","WA","AU","117.884","-35.0239"
"GYL","Argyle","Argyle","WA","AU","128.451","-16.6356"
"AGY","Argyle Downs","Argyle Downs","WA","AU","150.852","-33.6941"
"BQW","Balgo Hills","Balgo Hills","WA","AU","128.383","-20.5333"
"BWB","Barrow Island","Barrow Island","WA","AU","115.4","-20.7919"
"BEE","Beagle Bay","Beagle Bay","WA","AU","141.6","-12.9833"
"BDW","Bedford Downs","Bedford Downs","WA","AU","127.467","-17.2863"
"BXF","Belburn","Belburn","WA","AU","144.963","-37.8143"
"BVZ","Beverley Springs","Beverley Springs","WA","AU","125.44","-16.7317"
"BBE","Big Bell","Big Bell","WA","AU","117.651","-27.318"
"BIW","Billiluna","Billiluna","WA","AU","127.633","-19.5833"
"BME","Broome","Broome","WA","AU","122.241","-17.9551"
"BUY","Bunbury","Bunbury","WA","AU","115.637","-33.3271"
"BQB","Bussellton Airport","Bussellton","WA","AU","115.347","-33.6505"
"CGV","Caiguna","Caiguna","WA","AU","125.516","-32.2531"
"CRY","Carlton Hill","Carlton Hill","WA","AU","128.534","-15.5018"
"CVQ","Carnarvon","Carnarvon","WA","AU","113.657","-24.8837"
"CBC","Cherrabun","Cherrabun","WA","AU","125.367","-18.6667"
"CXQ","Christmas Creek","Christmas Creek","WA","AU","152.99","-28.1721"
"CIE","Collie","Collie","WA","AU","116.153","-33.3599"
"COY","Coolawanyah","Coolawanyah","WA","AU","117.76","-21.7931"
"CUY","Cue","Cue","WA","AU","117.899","-27.4231"
"DGD","Dalgaranga","Dalgaranga","WA","AU","117.476","-27.84"
"DNM","Denham","Denham","WA","AU","113.534","-25.9279"
"DRB","Derby","Derby","WA","AU","123.632","-17.3048"
"DOX","Dongara","Dongara","WA","AU","114.935","-29.2513"
"DNG","Doongan","Doongan","WA","AU","152.994","-26.4645"
"DRY","Drysdale River","Drysdale River","WA","AU","126.387","-15.7067"
"ENB","Eneabba West","Eneabba West","WA","AU","115.268","-29.8178"
"EPR","Esperance","Esperance","WA","AU","121.891","-33.8613"
"EUC","Eucla","Eucla","WA","AU","128.835","-31.7027"
